item_id,sample_id,task,target,choice_count,character_count,input_sha256,normalized_sha256
KUAKE-QIC:dev-7310,dev-7310,KUAKE-QIC,病因分析,11,89,d0ccec68bb38f2f8dcd1a660ddc3bddc9f6a6d12d38776ee4d3909a14c6f1bbb,137e3377baffcde41068e3d1fd1391250e3230e1d6448a38454bfbb91a39b5ce
KUAKE-QIC:dev-7381,dev-7381,KUAKE-QIC,病情诊断,9,85,03573724afc35e9a63cb2eea4df85e754d462ac2d66adc275bbe869d050b802a,b7d6e569f9c57bcbf62a8f6a7156d3df6a9235dfdc14afd5bf3f5e20d253f431
KUAKE-QIC:dev-7445,dev-7445,KUAKE-QIC,治疗方案,8,70,2330db3e579a652b73e28ed089d191f1e08d76571dcd42ed370d688562c890c7,e6b29605f65d524cc2b1427ea63d015c71589d38ac3d8a2af4a8fb1c590c5721
KUAKE-QIC:dev-7456,dev-7456,KUAKE-QIC,病因分析,9,67,0ae5a44dc305c8e2f95f31af669d4927df1e18463f81950def60d7e428f980b9,ce401b19cb7dd7f5ea3945a66a26ac6555789f8f292446b222c149576d739938
KUAKE-QIC:dev-7464,dev-7464,KUAKE-QIC,病因分析,9,70,7feaeafa386b34ed727d13f868189d77bcc77b3f27e6ae3fb3e4a6ba8f4ba1d4,f29b191c4eef9a992c9ab8032c1d38a7792c34e423bfc508e4fccba839a5ad8f
KUAKE-QIC:dev-7470,dev-7470,KUAKE-QIC,病因分析,11,78,6451a0ba6f9304bda516d7cd0fed2184a17a5dad8feea86bfb91ca4872fffe83,d1e57327d58dc94cc378d246274dc0748bda29eb4bcd55a28f319255ece09ede
KUAKE-QIC:dev-7514,dev-7514,KUAKE-QIC,治疗方案,9,79,80cce569a98c85771b582388e166fdad3a724d1055f25775daa11c76603dca7e,272fad7e83b801c643f1c84f12ce460db26792ed6c3785b5c315632570ae9f6c
KUAKE-QIC:dev-7622,dev-7622,KUAKE-QIC,疾病描述,9,60,ce99a6dae67b2c15ee6c082d259d057446a708e51eff916225f529febe8d72b2,b56c943c03d9e32b480d6b615040df7b2c36974ddf81826543bd5a5f8a1f4497
KUAKE-QIC:dev-7687,dev-7687,KUAKE-QIC,病因分析,11,79,7f58580a1ca3f18057c6dead53be10f47d6aa5a45f58181efd368ec2c1df290e,bdf1427c8585cd12a5c54188aaee39b6378eadab90aaff48a25b14c7239f028c
KUAKE-QIC:dev-7690,dev-7690,KUAKE-QIC,病因分析,11,86,0ab85053caab9d1ea6608810ac1784044ef933c1009a9841ecf6afd315b20ad2,52e5d651816268d0ae2e1a94aa050d456e94122b0682d43a314de442daa0b736
KUAKE-QIC:dev-7705,dev-7705,KUAKE-QIC,注意事项,9,75,0d7506eda0b78d63513c1207df6f81d802ad9ac2afb94bd07ea1811b9025cd3d,3a45609035e318f50ca028cef4fbcb1f8ded534debb3912ff92f7eeac0d18680
KUAKE-QIC:dev-7812,dev-7812,KUAKE-QIC,非上述类型,11,100,388e9aec1ab522b8a58ce490d9cdb10dbd6cc55f209e2626e2fcadc4b6ecd442,70a5e9f5d756865d2186686f471df2ad1a3f7d2e4ff9f19f18145f0bdb4a0d83
KUAKE-QIC:dev-7814,dev-7814,KUAKE-QIC,非上述类型,11,85,861f846ef1ba726085549b2459bf746fc0ec34ddc5d0e7bbcbaa767e9b484b67,8058d55855ed1b1cb0d20e75b6faa5a912955b5764bade8880c91b581600f0ba
KUAKE-QIC:dev-7883,dev-7883,KUAKE-QIC,治疗方案,9,74,470551c4d7be24a7f220cf9760a84d30d5deaa102f6903cc6a6da44fbea5b6b7,a1759dabed0f5838fba5e628d0bcc85225d7b65e60fcfdfb007bd83f3a359852
KUAKE-QIC:dev-7902,dev-7902,KUAKE-QIC,病因分析,9,71,497e69def5450ad5ffac61311db889abb0b2a0884e552ea74bc27c9076954ce1,aade5e425077d2ad00f4cf28808ae2bd32e4156637465a6e4529cd4188af6618
KUAKE-QIC:dev-7906,dev-7906,KUAKE-QIC,病因分析,9,69,0d8ebe4ec4bf8c65da88f3153c0a26ca314142ba1bc7eb8341b71741c9a48c5b,dd468a56ba5b869edf6dc3110c462b2b317574978158731770b76a9ed85d9a7a
KUAKE-QIC:dev-7976,dev-7976,KUAKE-QIC,注意事项,11,79,019430b4c66ebd4b3f330d630e9ea98207a3f121e08a83d01430adb8aa3fccd5,fc3c8c4a57d19e20b1a6592ae1dfd724c992c660c6e604e2c7a41b88aaf2e36a
KUAKE-QIC:dev-8013,dev-8013,KUAKE-QIC,病情诊断,11,89,1e967a706618ea0bd8911b076ec3a1305198caaee0b479fa01542b5695eba61b,29ee53881b23ea04d1db8fddd6e813d9d073c562933129675e67e10584d26ed8
KUAKE-QIC:dev-8252,dev-8252,KUAKE-QIC,疾病描述,8,79,ce446e6204320f0c2e395fe2894503bfa4ab2db6279063a70f0f0deb523f3a99,5c40c348d812a924b9be719180d8bf2ceecc81206f99435a5de493a8b748cd0e
KUAKE-QIC:dev-8274,dev-8274,KUAKE-QIC,治疗方案,9,85,df66095e15a4b23d375c8df27298137d8f8c764f10873eee228002a2697839f8,8a35c336c6fb5de0042327eb755b90190b5d340f09abb1f2efe3100b852d05ab
KUAKE-QIC:dev-8288,dev-8288,KUAKE-QIC,非上述类型,11,100,6ef1e78a1b2db99ece20a115dffe5b2e0a4191962c883d27b37f8b86c9024102,f72b545ba422544804bc6eb6ae629e27aced192a45dc03ff24fb3c4ccbcbf09e
KUAKE-QIC:dev-8347,dev-8347,KUAKE-QIC,疾病描述,8,74,57a568c268383ceb6816e23ce15afde4f7db6861bbae05e7a88cbf88f7205891,4cd20262d58ef0a6adae6e06ea31e30bf3ff20536c4ddf52a2249d76a58b8537
KUAKE-QIC:dev-8608,dev-8608,KUAKE-QIC,注意事项,11,90,8d7f7c13d5a2091395a88b4e7dc600d785f19ee80c0b388648e5448091890c34,11d6bfabf849bdb02524c8e22de5c12fd70e517910581c864b09e7ca1b90e2be
KUAKE-QIC:dev-8890,dev-8890,KUAKE-QIC,后果表述,11,85,f2176d60fa98896844b07e6cf65494e9237a67123767a3dc2bf839961bc14ea2,783050a8cfd33e29b2b1d2beaf0397a4c6ca8a33981beda31c14252c33abda3a
KUAKE-QIC:dev-8968,dev-8968,KUAKE-QIC,病情诊断,11,85,ca1b2707afc3f024745e8bd5f97b9074d1a72c1013c39a54417d960917ced939,26e60a275cabcd562c111f711f25401ebf78dc2ddc5c59f05010da8148c66807
KUAKE-QIC:dev-924,dev-924,KUAKE-QIC,就医建议,9,72,b149abc44e02e83acb34d9aa06e8ee08a256759e2409be1915493c9977eeeedf,f36bb58fd82221b8862e5d3c3caf4743b2e4c1a7025bdba86d64e95aa684303b
KUAKE-QIC:dev-932,dev-932,KUAKE-QIC,就医建议,11,85,77788a47d8252667f5fe46d500771b4d231e33e7a56e6b0094e85264ed211507,cfc5ceb33514206e79b8bc21cbbbaec233743caad47a94f6933bc5843f766d29
KUAKE-QIC:dev-9526,dev-9526,KUAKE-QIC,医疗费用,11,78,2844dda10c60c4109d9b57f8c98743c33ae8b56587268569a152166dafe2c385,ed85eb057a0bcad0c3d5452a9ce3bcef1e8700595231403a15410b8d6201a5d0
KUAKE-QIC:dev-9538,dev-9538,KUAKE-QIC,医疗费用,8,71,4bf67737bdb55977ebe44e6d6f5721972fc9d01947f59c39c9e25ef4f54c05f1,5cfa6327247c2c03efb630c29c23ca332b8e46ff68e9570bf8fca5cc3e08c8d0
KUAKE-QIC:dev-9748,dev-9748,KUAKE-QIC,后果表述,11,95,e4aed4a3741a7c8a5436bd507eb6bfd7c6c1d63eb0558b4febb7b8eaa3b9cd59,3e1deac79bf805dda738f4f9a0715ec0ea405113a8a5808a2c8609d1db0fb539
KUAKE-QIC:dev-9803,dev-9803,KUAKE-QIC,功效作用,11,80,c088566253d406f1c823e23ade69c9f88d9f17226f44d5874e6d59a52cb63dcd,671c53e6be68a28099e892f073272024723ce287d109bbef2d11dbf3f5f95c63
KUAKE-QIC:dev-9812,dev-9812,KUAKE-QIC,功效作用,9,85,3908fdd12c1b3edb942d55bb5071d2a3b94de0f1be08307e11f3c226e166c3ee,495e2ce04a49603c44895f543095b096631ac0aa32090e1e4d509829d6ccbfcb
KUAKE-QIC:dev-9814,dev-9814,KUAKE-QIC,功效作用,9,82,d8f942d7cbe8046f204e6862c92fcc68509b7bc9db22f3da75c64bc30c9aef13,9215417a4e27834ebe8b12e9d22452eeeec93fe0790ac6314bd7460b9a943d3d
KUAKE-QIC:dev-9819,dev-9819,KUAKE-QIC,功效作用,11,90,c2e04b04e689e13deea5f10999f311c7594711623d4751c92fd899fc9810d580,e75f28a32744b6419b51576454763c97a73045d1b3ab49d3b2695569a55d2505
KUAKE-QIC:dev-9922,dev-9922,KUAKE-QIC,病情诊断,11,79,9a3b545e6e4a774701eca8734e24eeae380055aa844ca34d5c83bbc2851a23de,0566caf95f36d521a89f6e9884fec57b1083798adf45523e568a76bd9f7743f3
KUAKE-QQR:dev-10012,dev-10012,KUAKE-QQR,后者是前者的语义子集,4,87,09cb62cbde437d66d49d7edeb694f0c16b7ed78e933e8ef23ab3c7d320db3c7d,80bb18fcafdd5e1d152bead5f1b7510363548361b7801acb0da2a174485a3caf
KUAKE-QQR:dev-10091,dev-10091,KUAKE-QQR,语义无直接关联,4,100,7f2e02638c3db7ad169772c92161640219a690c7fa32baa5aff49ddb1294e3c7,534c14461d7ee69b19f67f2f0dba01e8e89ef0905f71320431a287750f34113d
KUAKE-QQR:dev-10302,dev-10302,KUAKE-QQR,语义无直接关联,4,89,ef09de8ea8356521782824fca49800326bb8468ae268708920759bcc314ad524,2099a870065f08c967e10175c83688eaa3a4e8e36c9011faf2811e1dc1c1b206
KUAKE-QQR:dev-10465,dev-10465,KUAKE-QQR,语义无直接关联,4,92,ab6d268e4abae662b1ae0f302d163b7cabc4f72a3a70eb4ecb18a87bd0e593e6,88095a9edba7cf06d1fb34c1e7bedd95d5244827b399d2657a886552a962a29e
KUAKE-QQR:dev-1090,dev-1090,KUAKE-QQR,后者是前者的语义子集,4,85,545ffb93c02df218ba3052195c6485ff70646eb8952e4d256583bf6d1c7f0b9e,895ec11f55ce8fcf23b65b64b994d784de262c0b3fdba1395b84abaee9455b5d
KUAKE-QQR:dev-10926,dev-10926,KUAKE-QQR,后者是前者的语义父集,4,84,2de4fee95204ee52aee9fde63d154194b86a96ecc581b6497a4cd72166b15c41,4c0309ad11c3c277b24e1f334a70a47f6740aeb7afb699c7b1ee50275e388317
KUAKE-QQR:dev-10939,dev-10939,KUAKE-QQR,后者是前者的语义父集,4,90,657eede7e5a95bdabebdec281f443cdc618484d1e179aadb038bfc26a9e9757f,43dba9261ae0a2332e6df9e7eb5a634f52ae2b01f828900cef3a3048294d054b
KUAKE-QQR:dev-11191,dev-11191,KUAKE-QQR,语义无直接关联,4,89,56c8d3fa74cbfbeac394da438135d90c4da1625f4da292226f8a33f894f0a0bb,dcea71eb0a4693c9c19f04ab09ca0ff01b5b05143f2e2744b9385ec6a9646a69
KUAKE-QQR:dev-11203,dev-11203,KUAKE-QQR,语义无直接关联,4,95,d6711e00c1c76983fe37c30c2228edd53924eae49926bfca9142780c8e6ec464,6498718ac81f643010e05d6451a71b54a24a11a03f3420c87346049290021d19
KUAKE-QQR:dev-11279,dev-11279,KUAKE-QQR,后者是前者的语义父集,4,103,0b2bc78117311cd1284d94fda4e0b5e1315c560fdad69de4ac65db08dfec73d5,5ee5e435f5ce0b141e40d647c9d6483d272bc4094b3239b31f42f4d22ac25057
KUAKE-QQR:dev-11469,dev-11469,KUAKE-QQR,后者是前者的语义父集,4,82,041cdae3d2431cf2e3e4f10a30068013044147f2b7111e9dd78b333a05960446,2a3ecc77b1c52ef7bcd1be65648241d5c881cefe9b14d81a79a438014eb49083
KUAKE-QQR:dev-11492,dev-11492,KUAKE-QQR,后者是前者的语义父集,4,96,f3c2a03b81a6f98ac2c784a227420d3bf84bf7bfb83ef44cd7a8f9fa84967a41,39b75cb9e92973b7d1627d51c77c60b576f0c3de42770c8a9cf9359d8d269d43
KUAKE-QQR:dev-11553,dev-11553,KUAKE-QQR,完全一致,4,86,b708d72fc9c0a1ee2c0a89b2fe66779c72f114909670c435097dfa03adcfc0f4,a9caacafdbda1b7ea04b331ab337c906364d632b6f6fc9fee2454ab2ef2876e6
KUAKE-QQR:dev-11570,dev-11570,KUAKE-QQR,语义无直接关联,4,102,9ec6532f583d7a7f72459f54c0401586ef877fda479b1ee8894ef1cb91a28553,ccab7ab84906e3d1130dda75feb5e2ffe9e9deea7baf993742c825c2b9d85631
KUAKE-QQR:dev-11715,dev-11715,KUAKE-QQR,完全一致,4,76,a2a043d02cb13632245021e4f9abd57131ca4252f098903ceea12af8220545cb,eee05cf8f6121ce1b3176bb9edaa977d77aad9c6b08fea8eaca0e59972282868
KUAKE-QQR:dev-11719,dev-11719,KUAKE-QQR,完全一致,4,85,c537a7b7e80bd1a1594ba7b298670a17bd92f3674860a661f37f1b90a40e99d8,73a658099963160c4a325b4fd1df6db69a26efa64a21920d0b69d69380b9c7e1
KUAKE-QQR:dev-11752,dev-11752,KUAKE-QQR,完全一致,4,92,d094d7e4a877a884bb662dbfb495aecb26710bfee37e672ff293fdcefc873305,269d7c4c08bc38c512eac49a023d21c72f11a63bc197e348420941225d251f80
KUAKE-QQR:dev-11902,dev-11902,KUAKE-QQR,后者是前者的语义子集,4,96,16dd0123533157369b4715d6f5a4663819fab6f15a4e5d6d0b0b4f18551efe37,dd8ca3c787d6d6ddc274cc422f9934a5cf1324855d4a90d706c7fd2714efde5f
KUAKE-QQR:dev-11928,dev-11928,KUAKE-QQR,语义无直接关联,4,76,12daf33cf3ec32e9585e2e4f68620803ca9cdbf22b687926ce73ad16cd817162,926f7e0ad73e218e36057bd338ffad038107f0859bf13ed85305c33ac92ca263
KUAKE-QQR:dev-11950,dev-11950,KUAKE-QQR,语义无直接关联,4,92,32b633f03ec949436a0775ef1cbc9f6aa5c2a0e0f0a945fa509152a8d8bc4d05,8a11987f49da17d66f8f439d4ec700982166208fa86618c7ca7cf5daac770c83
KUAKE-QQR:dev-12295,dev-12295,KUAKE-QQR,语义无直接关联,4,76,3723936585672b156508cae87279375200f4887e9549afa1d9645a504f6b8e4c,fa49cfcd47d79097ef7975d661b811a8f3a1f2f2acd633d0dd94c29932f2246f
KUAKE-QQR:dev-12330,dev-12330,KUAKE-QQR,后者是前者的语义子集,4,88,04ef2c19e8804e1517945040c9d909eec9f2422e7d8a6efcdf17f213d9fc47ff,4e25fac91e9f2e030511eaf1c430b86e6a9e6d263a1fdf342962c33980da0adf
KUAKE-QQR:dev-12432,dev-12432,KUAKE-QQR,语义无直接关联,4,67,c6498d117cbb111fd730b53dd0222faf99256f16501451a74e5cf3426a71fdb0,0ab7cc94e85c8478d301885ccaa5d5a0b15a9ae5f8f2a1f2b7acbb2820b07ccf
KUAKE-QQR:dev-12503,dev-12503,KUAKE-QQR,后者是前者的语义子集,4,92,e561285720eab2dce132a03b9f5f89571c76da1d895d56cd980e10bd5d907db5,16f9e3c936c9c0b424fdee083f1692dbdf1f02e6ebf0fa4d48b2097bab4cc6a5
KUAKE-QQR:dev-12574,dev-12574,KUAKE-QQR,语义无直接关联,4,85,a9129ca907529668c6a8d3834ab98dba6494beaf21f77eb6c50f4b0dfe346980,93b84df576a92d6673cdcba905b1660fc333b0817df90d2ae6915ee7e0a0cccf
KUAKE-QQR:dev-12707,dev-12707,KUAKE-QQR,语义无直接关联,4,97,252c34fb651d304550804503bd1427378f44d42c34bd2d5f06ed34f5a3373f60,8e760ef424dd7a59bd15c6ccc5e9c65c43feaa637370f6305bdc68fd5e2330d9
KUAKE-QQR:dev-130,dev-130,KUAKE-QQR,后者是前者的语义子集,4,90,f3852d5f6f07693f71bb6a285446762387c97be9c69780b78761c4139d1cee7b,9f7913c3b04c66eab26b1fc06f2161e0bf5794a5a218d55de47d1b1a9058e97b
KUAKE-QQR:dev-13093,dev-13093,KUAKE-QQR,后者是前者的语义父集,4,85,360f0417b30d8694dc42a5883e8218efdbc43587440d97e3ca10356770518cb8,3dd994931544c9166269ddd7467244a9a08b6481ac92ab81a9cbb0515c22a25b
KUAKE-QQR:dev-13133,dev-13133,KUAKE-QQR,语义无直接关联,4,94,dd224c86875d85d0c7954822659d9a0355cb233ff6e20b63b227d13790c55d95,fbfbcd82d6f874bac592543c647c7d6b435e2f815f4861dce407f5b6867e3e4b
KUAKE-QQR:dev-13165,dev-13165,KUAKE-QQR,语义无直接关联,4,91,192d024ac58ba2eb54ac8dd85463e6474e42c9764d6916851819b3b0188c2e0b,e353b4941147821bbd9c019884fbb3b11817aefd92c69f9a4c42e497dfcb2e5f
KUAKE-QQR:dev-13299,dev-13299,KUAKE-QQR,语义无直接关联,4,82,7bf999faba3776e3a8bfcef757824e35e61aad86661c4bcd692e491ddcba2fd0,cff9d29af0dcd43cb16571e7116502df9bccab3290c32c5a7d9cdc8d83847c03
KUAKE-QQR:dev-13328,dev-13328,KUAKE-QQR,语义无直接关联,4,97,9d2c657b592e99af1a759867dc4ebd75267760aaf502272b05013d6b018e9eb7,4f65ec0e6b8fabd0f0f9527a59350de9a164373f8f4b5d7f0564e6e151af85f2
KUAKE-QQR:dev-1337,dev-1337,KUAKE-QQR,语义无直接关联,4,81,9fbc7bc6d9e3eee5c043b02988ca6384d35e3832aa3325f8744ce68d930dd453,7907e2205bb1400858346f2b772e46102cc5f375878f25447d1b954cafc5e60d
KUAKE-QQR:dev-13429,dev-13429,KUAKE-QQR,语义无直接关联,4,94,379bad907863cb1a76029148a38d70be358d5ec89f10e187b5ff257ac676ce62,70329bb3166b8d5188ea9e33116b6cf5469693dbed0553c598f8a5f0d8e8e975
KUAKE-QQR:dev-13478,dev-13478,KUAKE-QQR,语义无直接关联,4,89,1579e5390071a2614c59dc30c63dfc44d66170310d28960c70ea52317059510f,730fd4c3d135bfb704386afbe8a4abdca039cda8695ac7bf7b8a26f198070f2f
KUAKE-QQR:dev-13562,dev-13562,KUAKE-QQR,语义无直接关联,4,97,c35c2b5077fdb713c699635df153b0a71570f6c570790ac7082bfc466bc2f865,2462d837701035ce839276818ac6e0cc0c36538af14d59e91c31f4684986cf56
KUAKE-QQR:dev-13670,dev-13670,KUAKE-QQR,语义无直接关联,4,87,335b86497cf981c1832eddfe2cea0de3f2be82c4c6796c63563008c7c31068da,fa0d674eca618641631de5d0a7a91da7e36675efe8c04ae23014c93143fe9eb6
KUAKE-QQR:dev-13821,dev-13821,KUAKE-QQR,语义无直接关联,4,75,f992e48b804571f5470b378422f04e9c684fcda255fc4bb03967591f4028d8b5,ed294b7b38a6f4721435e4aaab40c8baab0cb5ebc26dee0a22ae199c3b68047f
KUAKE-QQR:dev-13989,dev-13989,KUAKE-QQR,语义无直接关联,4,78,f4f2af0d3870ed3fa851aed9887454f861742adb4a17c9ad2c90d612bbe8debb,c97c3b53d24d35c8d3a4de99b19113fcbd2dbd3c112b7bdf3f87d19e6f6c05ff
KUAKE-QQR:dev-13999,dev-13999,KUAKE-QQR,语义无直接关联,4,83,78a293870e23ded21834fa47fc5939881918efeca0da90ce722dc3df7facd65c,4154430d6cc3d10a9f76c9e1fa4247675b1268d290886e3084b14804343bc586
KUAKE-QQR:dev-14145,dev-14145,KUAKE-QQR,后者是前者的语义子集,4,89,26c5287acde57bb1e82340605faa2b765374ba563f4088e44c1cb600f8400f95,c9f4f99cd2002f3380037c4bd6ea7718bc113d93566a0c7b3a70e8dbe9e61455
KUAKE-QQR:dev-14160,dev-14160,KUAKE-QQR,语义无直接关联,4,77,2b3d20a610ca867861380c017caa4645294b64f3a00eb774cebf5a8b17eff658,fcb62bda7b440b57609c5f78b6c57a9231d44e9a02e87df42d94d2a45b4a2c2b
KUAKE-QQR:dev-14230,dev-14230,KUAKE-QQR,后者是前者的语义父集,4,95,550e6073fb11395246340dfcb01d6b08e24724e8b467de3be8107feb0a7ba468,594137b09a79c413ab80d2d6f52319ee166deab3bcb79ea4cae3d41332278c0e
KUAKE-QQR:dev-14316,dev-14316,KUAKE-QQR,语义无直接关联,4,96,3b3f7e8ff93716e76f75478b0d542281f431b206e5782987f5c634caac723034,2003f8016cf2602bc2d4eaf7abf0820baa5e0d13f9162f6b6bdc9bb915138146
KUAKE-QQR:dev-1433,dev-1433,KUAKE-QQR,语义无直接关联,4,84,be333df8c0562029dc63dee8e113dc9da32422319bc9f774e474c60a348e508e,1cfb9054531e1f5411fb26d630abd1971221b8bef92eb45efe3484c97ad04387
KUAKE-QQR:dev-14354,dev-14354,KUAKE-QQR,语义无直接关联,4,98,5072a348f856be013b6b3df50da47def40c2fc4f03d4f7e1b57d564714189489,e3b8538f443b3f7ce90e70351e45bc29768f3a2fe146a9928165825ff02e5b48
KUAKE-QQR:dev-14373,dev-14373,KUAKE-QQR,语义无直接关联,4,78,b00b826253412afac6e40c31604199690793391c90371a948f90ee8548c6b1e2,8cbfb902b287b3af56dd73fa79baac7e7bea7537a58798f0214287881575d0ae
KUAKE-QQR:dev-14377,dev-14377,KUAKE-QQR,语义无直接关联,4,93,d44998adddf289cf6dc6f3bd3992975fc48a93fccf22cf0c53626b4b381a2013,5723591370510a3975ffbe6442402c28e38d6fb417837ff5604e0dd1d4620dd6
KUAKE-QQR:dev-14389,dev-14389,KUAKE-QQR,语义无直接关联,4,91,d2b45df9d01ac82966c663815ce39f0d48cbfc721e0e63427d422d1e2baa40e6,b362c2d8750a559cd66f0d6422a316b2a63de45970e95d149eb092ae7762d9cb
KUAKE-QQR:dev-14455,dev-14455,KUAKE-QQR,语义无直接关联,4,86,e89a04bfcb60c0685868dc668134011df8add71609ec79b7116a3bf32142902e,f2968efc1244d479134e24193889d8d3ca4686d919253f0d4c7c0a4389ff5b3d
KUAKE-QQR:dev-14497,dev-14497,KUAKE-QQR,语义无直接关联,4,93,f37631982c718d2bed7dac34d80dbb7cd952967d1eee20a371eb36bda4767c32,2b2ac3f8e0df69d19b86e1551e08e46e6a00145190f6c308b940e5f6e392f7f1
KUAKE-QQR:dev-14744,dev-14744,KUAKE-QQR,语义无直接关联,4,96,f52f7bb7225632018d6eaf07e969726c2008a15d585270f60e2b901e858798a6,524a39565c167c42efa51260894547f40c8104bc66c137addd351848f419e8b8
KUAKE-QQR:dev-14769,dev-14769,KUAKE-QQR,语义无直接关联,4,88,c40067c48274b4c8e58659db9e189d9f6770ca5c817a0a3bd54552bd40d7930d,e9d9067f3fa497dc04fde603529494dd68a0f1e427b543c8b2b6fda7cc46c6ae
KUAKE-QQR:dev-14773,dev-14773,KUAKE-QQR,语义无直接关联,4,91,4c37dfaccb65a82aa5ed6da97ddadd81390de85d757246702ee2c04416d3ff85,cfa23b7c0c2716c77507f3e8ae1d1b33d9b61936d3c96cf9a94936826834ef7d
KUAKE-QQR:dev-14962,dev-14962,KUAKE-QQR,语义无直接关联,4,90,574bb62c259f63279b167fcb82a42e406a744310b8ff87731d78d469022ac57f,c7ec19be161fa63dbc47deaadc5909155690c0f533f826f78ce87ca03282ae76
KUAKE-QQR:dev-14977,dev-14977,KUAKE-QQR,语义无直接关联,4,96,3d2f2656a528c8b77b7c8277b3ceca7a187f263b20fc8f2fae9be90f32615945,f00ff63cdfc3c67521774db46fda58ac65e065ee56d678370b86ac79e9b1c3fb
KUAKE-QQR:dev-15011,dev-15011,KUAKE-QQR,语义无直接关联,4,100,bf490689dd9aa3e72a8697f27224cc0ad55509902b253a40007ab2748f8270bf,726f1d11263580201600d8f40bd8129621c7844151cdf4fd6145384a21d24c0b
KUAKE-QQR:dev-15017,dev-15017,KUAKE-QQR,语义无直接关联,4,90,c4c7519cc99e2c209758ac0b4c3867200cfcd37c6c7174b1a1f43cc01ac190c4,46efe322d8c0e808edcb1455937e64125e2ce3de550c235465844c840c47f40c
KUAKE-QQR:dev-1503,dev-1503,KUAKE-QQR,语义无直接关联,4,92,bb2dc28fef6dac20948729f82cd2bdd473b039a383c4ce6422ecf143c673f594,71836d2f00837f74ddcbecbe28ee4030c1d59232d5094183f192bf4fa6b7e269
KUAKE-QQR:dev-15030,dev-15030,KUAKE-QQR,语义无直接关联,4,90,7d5057b4aebceeebf62e3ab7fbbf7fd7706db0a055dad62908a879444f168870,d514898e33124549c36508fcbb79b9c6d847785a544f59e1cad92bf8e7b854e9
KUAKE-QQR:dev-15118,dev-15118,KUAKE-QQR,语义无直接关联,4,95,58d581f930c0815f1b16663833a10fdb55e93d1416814a6532eefcb1640eecfe,0078c23240a144caee700791c48595b7cfe63420c469987dc1362adda55f83bd
KUAKE-QQR:dev-15133,dev-15133,KUAKE-QQR,语义无直接关联,4,94,467a917cf949d3a6aa05a910d4faada1bd13d6753217f4028f1a20433d2dc466,584310c18cb1735231cb02cd14d26d0d23d048da752cae5b296e0a9c22dd3439
KUAKE-QQR:dev-15147,dev-15147,KUAKE-QQR,语义无直接关联,4,82,33b5b941fc96c6d915474f1493b4da179995f4c67d47683e8eaba510c8572c5e,b62e601a6b2195a72fe6e23b990e2249dba944c84bdec880e2af2374655ca3a4
KUAKE-QQR:dev-15180,dev-15180,KUAKE-QQR,语义无直接关联,4,99,efa3d557235f742749c034b3d295896eedce9cdbacb4e1341446d75a0be1b575,13ae889bc8f843f3e2044caa787460b51e454e4741766b42e48ac1d4a7a19f0a
KUAKE-QQR:dev-15241,dev-15241,KUAKE-QQR,完全一致,4,105,a2cd984dfbba08d204e3ed14f50f97d1734eb1627970ce6e255166396792108f,605efa78c366f92462da291c22ddaedc48c287ef5f54a9caca2391a656ba5115
KUAKE-QQR:dev-15348,dev-15348,KUAKE-QQR,语义无直接关联,4,107,920f174ffc436f819b98eb8a0591ec55240bb48b675cb63b221065109db69d11,05e390d480ff28e059abd7ea35a0c1013e1fa668fd6fef33b6b9a5a684fe8d3a
KUAKE-QQR:dev-15363,dev-15363,KUAKE-QQR,完全一致,4,92,2618e4291833b3040b52f05fabe470ccee04b62d1514e6d1f25d00323df791eb,dacb1f77ab46f231f67ad436154e211e516e8ffce462074778961df7e5b47fcf
KUAKE-QQR:dev-15607,dev-15607,KUAKE-QQR,完全一致,4,97,85a53c2469b9c1ddf4d4a2f77eae67a899642f5cdbce2f96fee39395abc1e1fd,dd0c8251d18b45bb8bf95b9ae97af0e3b59f00029bd73028d5cbc948c8cfe56c
KUAKE-QQR:dev-15612,dev-15612,KUAKE-QQR,完全一致,4,106,e23c0e8cabdb3753c8f45079ddcab30b0e337defc68f5c5f447777202de64a38,c589d18555ed8db03b31c5b1912f646665d830d9506944fe2575db06e66fa779
KUAKE-QQR:dev-15636,dev-15636,KUAKE-QQR,语义无直接关联,4,106,d95c4115fa86850bd17f2444490898ca0668b1d111aee1d543d7390e46b9e1da,d68fb8cff19c5127377b9d775923ef39dd0504b8ca01d94d831e0c4ff74f3338
KUAKE-QQR:dev-15656,dev-15656,KUAKE-QQR,语义无直接关联,4,100,8686f650e1db77254fbe9b9b6c147262ce708ee437516b3ed4465d9c9c877d92,5b2c3922834b72d0afb4469d5b60eaa80a1d752ad36954e2660c639c9baeeafe
KUAKE-QQR:dev-15698,dev-15698,KUAKE-QQR,语义无直接关联,4,94,e50c1eff87ebcc807e919fc7db7af81a00745b38a321c0a8c15cb2868b8e924c,87c3900cf5ae0134197abce08f8090de2a3e3341e0fd8a4ed70bf4d8b96a7365
KUAKE-QQR:dev-15807,dev-15807,KUAKE-QQR,后者是前者的语义父集,4,90,76ee699e05cbf7db2770f0f0497eb6d58eb12566e8b63ec8d419b13044f62bfe,d8995babef34a1294ca4bca82be6f1aeed1e74cc6aadbd90cba72c05ddec32ae
